v0,r0,t0,w_wh,w_m,T_m,T_a,F_trac,F_drag,F_down,F_RR,F_net_tan,a_tan0,P_battery,Pack Voltage,Pack Capacity,Pack Current,Energy Use,SoC Capacity,Dissipated Power,Battery Temp,Drooped Voltage,Total Losses,Total Losses NRG,Heatsink Temp
94.47862349869034,71.9299999999999,4.923219343127413,114.80342118534357,15709.863183943993,8.926176545,127.91210988985002,1119.0910751517936,258.72785849544516,71.09516418276448,22.307940000000002,838.0552766563484,3.6853794048212327,68.37720001441072,487.3596630121107,13.888899425525578,140.30131174953553,0.057508146855374115,99.20642446803984,22.0465930480772,31.368226850814082,377.3634346004748,15447.31286235276,0.008584310074471262,30.024661584484864
94.4836787416166,71.9399999999999,4.923600371507923,114.80956394188854,15710.703767472753,8.926176545,127.91210988985002,1119.0910751517936,258.7555466034984,71.09896825306649,22.307940000000002,838.0275885482952,3.6852576453311134,68.37720001649687,487.3596283504981,13.888884575864022,140.30132173221688,0.057515384368687604,99.20631839902873,22.046596185383876,31.368487358021543,377.36339211244007,15447.31506055897,0.00858594512423232,30.024668006992158
94.48873354707789,71.9499999999999,4.923981379503365,114.81570616685852,15711.544278260037,8.926176545,127.91210988985002,1119.0910751517936,258.7832337967775,71.10277199417611,22.307940000000002,837.999901355016,3.685135889863747,68.377200018601,487.3595936907374,13.88886972699587,140.30133171440337,0.057522621494739176,99.20621233568478,22.046599322535254,31.368747851258217,377.3633496266452,15447.31725865637,0.008587580086738418,30.024674430370315
94.49378791514994,71.95999999999991,4.924362367117685,114.8218478603455,15712.384716318433,8.926176545,127.91210988985002,1119.0910751517936,258.8109200753126,71.10657540615033,22.307940000000002,837.972215076481,3.685014138419002,68.37720002068595,487.3595590328284,13.888854878920965,140.3013416960189,0.057529858233603806,99.20610627800689,22.04660245950742,31.369008330526807,377.36330714314954,15447.3194566282,0.008589214962006457,30.024680854619202
94.49884184590843,71.96999999999991,4.924743334354826,114.82798902244147,15713.225081660528,8.926176545,127.91210988985002,1119.0910751517936,258.838605439134,71.1103784890461,22.307940000000002,837.9445297126596,3.684892390996744,68.37720002277021,487.3595243767705,13.888840031639155,140.30135167710154,0.057537094585356406,99.20600022599396,22.046605596312325,31.369268795830013,377.36326466192287,15447.321654482841,0.008590849750053323,30.024687279738686
94.50389533942906,71.97999999999992,4.92512428121873,114.83412965323839,15714.065374298907,8.926176545,127.91210988985002,1119.0910751517936,258.86628988827187,71.11418124292037,22.307940000000002,837.9168452635217,3.6847706475968414,68.37720002487232,487.3594897225635,13.888825185150289,140.30136165768934,0.05754433055007188,99.20589417964491,22.04660873296195,31.36952924717054,377.3632221829351,15447.323852228672,0.0085924844508959,30.02469370572863
94.50894839578747,71.98999999999992,4.925505207713338,114.84026975282816,15714.905594246144,8.926176545,127.91210988985002,1119.0910751517936,258.89397342275646,71.11798366783007,22.307940000000002,837.8891617290371,3.6846489082191605,68.37720002695508,487.35945507020705,13.88881033945421,140.30137163770615,0.05755156612782512,99.20578813895864,22.046611869432343,31.369789684551083,377.36317970624543,15447.326049848929,0.00859411906455107,30.0247001325889
94.51400101505929,71.99999999999993,4.925886113842591,114.84640932130273,15715.745741514824,8.926176545,127.91210988985002,1119.0910751517936,258.92165604261794,71.12178576383212,22.307940000000002,837.8614791091757,3.6845271728635693,68.37720002905554,487.3594204197007,13.888795494550767,140.30138161722812,0.05755880131869094,99.20568210393405,22.046615005747444,31.370050107974343,377.36313723179387,15447.328247360378,0.0085957535910357,30.024706560319366
94.51905319732013,72.00999999999993,4.926266999610426,114.85254835875394,15716.585816117513,8.926176545,127.91210988985002,1119.0910751517936,258.94933774788655,71.12558753098341,22.307940000000002,837.833797403907,3.6844054415299343,68.37720003113658,487.3593857710441,13.888780650439804,140.30139159617912,0.05756603612274421,99.20557607457002,22.04661814188333,31.37031051744302,377.3630947596397,15447.33044474625,0.008597388030366665,30.024712988919887
94.52410494264561,72.01999999999994,4.926647865020782,114.85868686527365,15717.425818066782,8.926176545,127.91210988985002,1119.0910751517936,258.9770185385926,71.12938896934082,22.307940000000002,837.806116613201,3.684283714218122,68.37720003323524,487.359351124237,13.88876580712117,140.30140157463526,0.05757327054005973,99.2054700508655,22.046621277863913,31.370570912959813,377.36305228972293,15447.332642023315,0.008599022382560823,30.024719418390333
