v0,r0,t0,w_wh,w_m,T_m,T_a,F_trac,F_drag,F_RR,F_net_tan,a_tan0,a_norm0,P_battery,P_battery_OL,P_battery_regen,Capacity,Pack Current,Energy Use,Energy Use OL,SoC Energy,SoC Capacity,Dissipated Power,Battery Temp,Heatsink Temp,Max Values
42.13050249,16.97990557,2.7,51.19386421,2053.234649,46.48999653,195.2579854,854.146918,58.96053725,26.16566709,769.0207136,2.883203082,0,23.95929111,11.4199954,0,17.68262481,75.77122769,0.006170931,0.002857646,99.99882216,99.90183509,6.379198828,23.06579571,23.0001661,0
43.1684556,18.16461332,2.8,52.4551079,2103.819408,45.31515908,190.3236681,832.5619778,61.90150062,26.16566709,744.4948101,2.791250864,0,23.94119852,11.41837146,0,17.68052005,75.71744424,0.006835965,0.003174823,99.99869523,99.88994381,6.370145958,23.07351638,23.00021316,0
44.17330591,19.37769334,2.9,53.67612753,2152.790897,44.35441366,186.2885374,814.9104871,64.81685579,26.16566709,723.9279642,2.714141896,0,23.98999974,11.46967348,0,17.67841679,75.86250407,0.007502353,0.003493425,99.99856803,99.87806097,6.394577248,23.08122571,23.00026571,0
45.15039699,20.61830032,3,54.86341619,2200.409538,43.28378988,181.7919175,795.240234,67.7160007,26.16566709,701.3585662,2.629524984,14.83024691,23.69280963,11.53924869,0,17.6763095,74.97859972,0.008160487,0.003813959,99.99844242,99.86615537,6.246433795,23.08896426,23.00032375,0
46.09702599,21.88562564,3.1,56.01368959,2246.543606,42.40641576,178.1069462,779.1204995,70.58525185,26.16566709,682.3695806,2.558331711,14.83024691,23.71030778,11.58099923,0,17.67422676,75.03067718,0.008819107,0.004135654,99.99831671,99.85438848,6.25511391,23.09652308,23.0003873,0
47.0180254,23.17889025,3.2,57.13281982,2291.428613,41.56390419,174.5683976,763.6412843,73.43395631,26.16566709,664.0416609,2.489616898,14.83024691,23.71471653,11.63712291,0,17.67214258,75.04379768,0.009477849,0.004458907,99.99819097,99.84261342,6.257301744,23.10409206,23.00045622,0
47.91428748,24.49739459,3.3,58.22189108,2335.108044,40.88696764,171.7252641,751.2041298,76.26024968,26.16566709,648.778213,2.432391365,14.83024691,23.78315742,11.67044294,0,17.67005803,75.24744372,0.010138492,0.004783086,99.99806488,99.8308363,6.291308651,23.11166332,23.00053052,0
48.78994838,25.84050898,3.4,59.2859293,2377.783473,40.1031919,168.433406,736.8040506,79.07311932,26.16566709,631.5652642,2.367856787,14.83024691,23.76490627,11.71465582,0,17.66796782,75.19314381,0.010798628,0.005108493,99.99793888,99.81902722,6.282232084,23.11927541,23.00061019,0
49.64237682,27.20762461,3.5,60.32173717,2419.326667,38.25841812,160.6853561,702.9105692,81.86029171,26.16566709,594.8846104,2.230334127,14.83024691,23.09044672,11.75236103,0,17.66587912,73.18323379,0.01144003,0.005434948,99.99781645,99.80722667,5.950873009,23.12687615,23.00069527,0
50.4452971,28.59773119,3.6,61.29738639,2458.457075,6.024992761,25.3049696,110.6954051,84.52973796,26.16566709,0,0,14.83024691,4.055785671,11.78044223,0,17.66384625,13.53689086,0.01155269,0.005762182,99.99779495,99.79574154,0.203608238,23.13407533,23.00078573,0
50.4452971,29.99898944,3.7,61.29738639,2458.457075,6.024992761,25.3049696,110.6954051,84.52973796,26.16566709,0,0,14.83024691,4.055785671,11.78544705,0,17.66347023,13.53689086,0.011665351,0.006089556,99.99777345,99.79361711,0.203608238,23.13431552,23.00088129,0
50.4452971,31.40024769,3.8,61.29738639,2458.457075,6.024992761,25.3049696,110.6954051,84.52973796,26.16566709,0,0,14.83024691,4.055785671,11.79215742,0,17.6630942,13.53689086,0.011778012,0.006417116,99.99775194,99.79149267,0.203608238,23.13455571,23.00097695,0
50.4452971,32.80150595,3.9,61.29738639,2458.457075,6.024992761,25.3049696,110.6954051,84.52973796,26.16566709,0,0,14.83024691,4.055785671,11.79801365,0,17.66271818,13.53689086,0.011890673,0.006744838,99.99773044,99.78936824,0.203608238,23.13479589,23.00107271,0
50.4452971,34.2027642,4,61.29738639,2458.457075,6.024992761,25.3049696,110.6954051,84.52973796,26.16566709,0,0,14.83024691,4.055785671,11.80311891,0,17.66234215,13.53689086,0.012003333,0.007072703,99.99770894,99.78724381,0.203608238,23.13503606,23.00116858,0
50.4452971,35.60402245,4.1,61.29738639,2458.457075,38.74166378,162.7149879,711.7890983,84.52973796,26.16566709,601.0936932,2.253613145,0,23.75841721,11.80756479,0,17.66196613,75.17383677,0.012663289,0.007400691,99.99758297,99.78511937,6.279006372,23.13527623,23.00126455,0
51.25659784,37.01654877,4.2,62.28321891,2497.995905,38.15288469,160.2421157,700.9716348,87.27054883,26.16566709,587.5354189,2.202780628,0,23.78384355,11.81143242,0,17.65987797,75.24948497,0.013323952,0.007728786,99.99745687,99.77332185,6.291649986,23.14287234,23.00136062,0
52.04959886,38.45135706,4.3,63.24681499,2536.642897,37.58173373,157.8432816,690.4780475,89.99179779,26.16566709,574.3205826,2.153235725,0,23.80051003,11.81372539,0,17.6577877,75.29906602,0.013985077,0.008056945,99.99733068,99.76151245,6.299943715,23.15048339,23.00146207,0
52.82476372,39.90794543,4.4,64.18873788,2574.420641,37.02743087,155.5152096,680.2940055,92.69221934,26.16566709,561.436119,2.104929451,0,23.80900165,11.8167846,0,17.65569606,75.3243262,0.014646438,0.008385189,99.99720445,99.74969527,6.304171241,23.15810413,23.0015689,0
53.58253833,41.38582462,4.5,65.10952941,2611.350869,36.48924147,153.2548142,670.4060112,95.37064522,26.16566709,548.8696989,2.057815582,0,23.56672463,11.81943875,0,17.65360372,74.60322217,0.015301069,0.008713507,99.9970795,99.73787412,6.184045287,23.16572964,23.00168112,0
54.32335194,42.88451754,4.6,66.00971121,2647.454501,35.96647296,151.0591864,660.8013405,98.02599819,26.16566709,536.6096753,2.011850451,0,23.56062845,11.82173922,0,17.65153141,74.58506707,0.015955531,0.009041888,99.99695459,99.72616615,6.181035811,23.17320934,23.00179872,0
55.0476181,44.40355879,4.7,66.88978577,2682.751692,0,-731.1660009,-3198.451447,100.6572864,26.16566709,-3325.274401,-12.46707823,14.83024691,0,11.83218257,0,17.6494596,0,0.015955531,0.00937056,99.99695459,99.71446102,0,23.18068504,23.0019216,0
50.55946993,45.87032391,4.8,61.43612075,2464.0213,6.045842457,25.39253832,111.0784703,84.91280324,26.16566709,0,0,14.83024691,4.078048141,11.84730813,0,17.6494596,13.61030639,0.01606881,0.009699652,99.99693296,99.71446102,0.205822711,23.18067656,23.00204976,0
50.55946993,47.27475363,4.9,61.43612075,2464.0213,6.045842457,25.39253832,111.0784703,84.91280324,26.16566709,0,0,14.83024691,4.078048141,11.85774971,0,17.64908154,13.61030639,0.016182089,0.010029034,99.99691134,99.71232507,0.205822711,23.18091728,23.00217781,0
50.55946993,48.67918335,5,61.43612075,2464.0213,6.045842457,25.39253832,111.0784703,84.91280324,26.16566709,0,0,14.83024691,4.078048141,11.8637823,0,17.64870347,13.61030639,0.016295369,0.010358584,99.99688972,99.71018911,0.205822711,23.181158,23.00230594,0
50.55946993,50.08361307,5.1,61.43612075,2464.0213,6.045842457,25.39253832,111.0784703,84.91280324,26.16566709,0,0,14.83024691,4.078048141,11.86566021,0,17.64832541,13.61030639,0.016408648,0.010688185,99.9968681,99.70805316,0.205822711,23.18139871,23.00243416,0
50.55946993,51.48804279,5.2,61.43612075,2464.0213,6.045842457,25.39253832,111.0784703,84.91280324,26.16566709,0,0,14.83024691,0,0,-11.86374202,17.64794734,0,0.016408648,0.010688185,99.9968681,99.7059172,0,23.18163942,23.00256245,0
50.55946993,52.89247251,5.3,61.43612075,2464.0213,6.045842457,25.39253832,111.0784703,84.91280324,26.16566709,0,0,14.83024691,4.078048141,11.85132614,0,17.64794734,13.61030639,0.016521927,0.011017389,99.99684648,99.7059172,0.205822711,23.18163092,23.00269083,0
50.55946993,54.29690223,5.4,61.43612075,2464.0213,6.045842457,25.39253832,111.0784703,84.91280324,26.16566709,0,0,14.83024691,4.078048141,11.84916285,0,17.64756928,13.61030639,0.016635206,0.011346532,99.99682486,99.70378125,0.205822711,23.18187162,23.0028191,0
50.55946993,55.70133195,5.5,61.43612075,2464.0213,6.045842457,25.39253832,111.0784703,84.91280324,26.16566709,0,0,14.83024691,4.078048141,11.84746621,0,17.64719122,13.61030639,0.016748485,0.011675628,99.99680324,99.70164529,0.205822711,23.18211233,23.00294746,0
50.55946993,57.10576167,5.6,61.43612075,2464.0213,6.045842457,25.39253832,111.0784703,84.91280324,26.16566709,0,0,14.83024691,4.078048141,11.84607945,0,17.64681315,13.61030639,0.016861764,0.012004686,99.99678161,99.69950934,0.205822711,23.18235303,23.00307589,0
50.55946993,58.51019139,5.7,61.43612075,2464.0213,38.74166378,162.7149879,711.7890983,84.91280324,26.16566709,600.710628,2.252176961,0,23.81268812,11.8449273,0,17.64643509,75.3352921,0.017523228,0.012333712,99.99665536,99.69737338,6.306006929,23.18259372,23.0032044,0
51.37025364,59.925882,5.8,62.42132502,2503.534933,38.03726989,159.7565335,698.8474783,87.65800338,26.16566709,585.0238079,2.193364127,0,23.7661871,11.84426515,0,17.64434244,75.19695463,0.0181834,0.012662719,99.99652936,99.68555052,6.282868873,23.19022036,23.003333,0
52.15986473,61.36380031,5.9,63.38080189,2542.016715,37.46954945,157.3721077,688.416919,90.37349272,26.16566709,571.8777591,2.144077121,0,23.78157835,11.84340404,0,17.64225364,75.24274594,0.018843999,0.012991703,99.99640327,99.67374936,6.29052313,23.19781863,23.00346697,0
52.93173249,62.82340582,6,64.31871839,2579.633775,36.91852666,155.057812,678.2931407,93.06799807,26.16566709,559.0594756,2.096018969,0,23.78889584,11.84267655,0,17.64016356,75.26451543,0.019504802,0.013320666,99.99627714,99.66194102,6.294163648,23.20542581,23.00360629,0
53.68629932,64.30421182,6.1,65.23561208,2616.407672,36.48924147,153.2548142,670.4060112,95.74036768,26.16566709,548.4999764,2.056429423,0,23.61285407,11.84206017,0,17.63807288,74.74058371,0.020160714,0.013649612,99.99615195,99.65012926,6.206838726,23.21303705,23.00375096,0
54.42661391,65.80578006,6.2,66.13518751,2652.486985,35.96647296,151.0591864,660.8013405,98.39902299,26.16566709,536.2366505,2.010451911,0,23.60591445,11.84153683,0,17.63599675,74.71992123,0.020816434,0.013978544,99.99602679,99.63839973,6.203407366,23.2205422,23.00390098,0
55.1503766,67.32768271,6.3,67.01465028,2687.759639,35.45847193,148.9255821,651.4679883,101.0334351,26.16566709,524.2688861,1.965582515,0,23.59240845,11.85018032,0,17.6339212,74.67970563,0.021471779,0.014307715,99.99590171,99.62667344,6.196731593,23.22804284,23.00405628,0
55.8579863,68.86946552,6.4,67.87448516,2722.245075,0,-315.7173546,-1381.09079,103.6426968,26.16566709,-1510.899154,-5.664644684,14.83024691,0,11.85955883,0,17.63184676,0,0.021471779,0.014637148,99.99590171,99.61495346,0,23.23553506,23.00421684,0
53.81871422,70.39275303,6.5,65.39651285,2622.860927,6.660908484,27.97581563,122.378896,96.21322894,26.16566709,0,0,14.83024691,4.706888473,11.86459006,0,17.63184676,15.6801484,0.021602526,0.014966719,99.99587675,99.61495346,0.273185615,23.23552408,23.00438266,0
53.81871422,71.88771731,6.6,65.39651285,2622.860927,6.660908484,27.97581563,122.378896,96.21322894,26.16566709,0,0,14.83024691,4.706888473,11.86552376,0,17.6314112,15.6801484,0.021733273,0.015296317,99.9958518,99.61249267,0.273185615,23.23584387,23.00454835,0
53.81871422,73.3826816,6.7,65.39651285,2622.860927,6.660908484,27.97581563,122.378896,96.21322894,26.16566709,0,0,14.83024691,4.706888473,11.86259156,0,17.63097564,15.6801484,0.021864019,0.015625834,99.99582684,99.61003188,0.273185615,23.23616365,23.00471415,0
53.81871422,74.87764588,6.8,65.39651285,2622.860927,6.660908484,27.97581563,122.378896,96.21322894,26.16566709,0,0,14.83024691,4.706888473,11.85600868,0,17.63054008,15.6801484,0.021994766,0.015955167,99.99580188,99.6075711,0.273185615,23.23648343,23.00488006,0
53.81871422,76.37261017,6.9,65.39651285,2622.860927,6.660908484,27.97581563,122.378896,96.21322894,26.16566709,0,0,14.83024691,4.706888473,11.84597547,0,17.63010452,15.6801484,0.022125513,0.016284222,99.99577693,99.60511031,0.273185615,23.2368032,23.00504608,0
53.81871422,77.86757445,7,65.39651285,2622.860927,6.660908484,27.97581563,122.378896,96.21322894,26.16566709,0,0,14.83024691,4.706888473,11.85675668,0,17.62966896,15.6801484,0.02225626,0.016613577,99.99575197,99.60264952,0.273185615,23.23712296,23.00521221,0
53.81871422,79.36253873,7.1,65.39651285,2622.860927,6.660908484,27.97581563,122.378896,96.21322894,26.16566709,0,0,14.83024691,4.706888473,11.85846458,0,17.6292334,15.6801484,0.022387007,0.016942978,99.99572702,99.60018873,0.273185615,23.23744272,23.00537844,0
53.81871422,80.85750302,7.2,65.39651285,2622.860927,6.660908484,27.97581563,122.378896,96.21322894,26.16566709,0,0,14.83024691,4.706888473,11.85965111,0,17.62879785,15.6801484,0.022517754,0.017272413,99.99570206,99.59772794,0.273185615,23.23776246,23.00554479,0
53.81871422,82.3524673,7.3,65.39651285,2622.860927,36.38347555,152.8105973,668.4628054,96.21322894,26.16566709,546.0839093,2.047371134,0,23.60447969,11.86053196,0,17.62836229,74.71564918,0.023173434,0.017601872,99.99557691,99.59526715,6.202698036,23.2380822,23.00571124,0
54.55576783,83.85766844,7.4,66.29212577,2658.781315,35.86371161,150.6275888,658.9133367,98.86657725,26.16566709,533.8810924,2.001620481,0,23.59632827,11.86120849,0,17.62628685,74.69137758,0.023828888,0.01793135,99.99545181,99.58354153,6.198668761,23.24558125,23.00587781,0
55.2763512,85.38311454,7.5,67.16772528,2693.899025,35.35858891,148.5060734,649.6328672,101.4955238,26.16566709,521.9716763,1.956969844,0,23.58169589,11.8617399,0,17.62421209,74.64780599,0.024483935,0.018260843,99.99532678,99.57181972,6.191438821,23.25307506,23.00604963,0
55.98086034,86.92835359,7.6,68.02379258,2728.233355,34.96462135,146.8514097,642.394618,104.0991759,26.16566709,512.1297749,1.920070707,0,23.62524121,11.8621643,0,17.62213854,74.77746429,0.025140191,0.018590348,99.99520152,99.56010475,6.212965739,23.26055977,23.0062267,0
56.6720858,88.49297784,7.7,68.86371852,2761.920303,34.48433809,144.83422,633.5705161,106.6857828,26.16566709,500.7190662,1.877289817,0,23.5989313,11.86250769,0,17.62006139,74.69912847,0.025795717,0.018919862,99.9950764,99.54836943,6.199955326,23.2680702,23.006409,0
57.34791013,90.07658889,7.8,69.68493017,2794.856676,34.10950833,143.259935,626.68388,109.2454471,26.16566709,491.2727659,1.841873863,0,23.62991541,11.86104006,0,17.61798641,74.79138037,0.026452104,0.019249335,99.99495112,99.5366464,6.215278419,23.27556453,23.00659656,0
58.01098472,91.67879577,7.9,70.49064927,2827.171689,33.74273942,141.7195056,619.9453437,111.7863123,26.16566709,481.9933643,1.807083644,0,23.65526986,11.85343111,0,17.61590887,74.86686053,0.027109195,0.019578597,99.9948257,99.52490889,6.227829784,23.28307707,23.00678936,0
58.66153483,93.29924743,8,71.28114955,2858.87632,33.38377411,140.2118513,613.3501805,114.3075714,26.16566709,472.8769419,1.772904464,14.83024691,23.67525832,11.84242767,0,17.61382924,74.92635973,0.027766841,0.019907553,99.99470018,99.51315954,6.237732647,23.29060445,23.0069874,0
59.29978044,94.93759903,8.1,72.05669831,2889.981289,33.03236596,138.735937,606.8938628,116.8084672,26.16566709,463.9197285,1.739322189,14.83024691,23.6901313,11.82821291,0,17.61174795,74.97062818,0.0284249,0.020236115,99.99457457,99.50140086,6.245105656,23.29814348,23.0071907,0
59.92593643,96.59351176,8.2,72.81755666,2920.49707,32.68827881,137.290771,600.5720517,119.2882899,26.16566709,455.1180947,1.706323211,14.83024691,23.70012701,11.80455884,0,17.60966543,75.00037801,0.029083237,0.020564019,99.99444892,99.48963522,6.250063002,23.30569108,23.00739925,0
60.54021279,98.26665272,8.3,73.56397976,2950.433895,32.35128625,135.8754022,594.3805872,121.7463754,26.16566709,446.4685447,1.673894424,14.83024691,23.70547201,11.78349804,0,17.60758209,75.01628553,0.029741722,0.020891339,99.99432323,99.47786492,6.25271455,23.31324434,23.00761307,0
61.14281478,99.95669477,8.4,74.29621704,2979.801769,32.02117108,134.4889185,588.3154792,124.182103,26.16566709,437.9677091,1.642023194,14.83024691,23.70638188,11.75975566,0,17.6054983,75.01899342,0.030400233,0.021217999,99.99419754,99.46609212,6.25316597,23.32080046,23.00783215,0
61.73394313,101.6633164,8.5,75.0145124,3008.610474,31.69772491,133.1304446,582.3728986,126.5948939,26.16566709,429.6123376,1.610697337,14.83024691,23.70306187,11.72416542,0,17.60341444,75.00911264,0.031058651,0.02154367,99.99407187,99.45431889,6.251518865,23.32835678,23.00805648,0
62.31379417,103.3862017,8.6,75.71910441,3036.869578,31.38074766,131.7991402,576.5491696,128.9842091,26.16566709,421.3992934,1.579905092,0,23.69570742,11.70918903,0,17.60133086,74.98722435,0.031716865,0.021868925,99.99394624,99.44254721,6.247870906,23.33591076,23.00828607,0
62.88256,105.1250399,8.7,76.4102265,3064.588443,31.14714408,130.8180051,572.2572403,131.3495478,26.16566709,414.7420254,1.554945744,0,23.7417783,11.68892903,0,17.59924788,75.12432792,0.032376359,0.022193618,99.99382036,99.43077898,6.270738494,23.34345997,23.00852091,0
63.44234047,106.8795524,8.8,77.09043024,3091.869406,30.84102964,129.5323245,566.6330905,133.6985037,26.16566709,406.7689197,1.525053074,0,23.7270106,11.67359344,0,17.59716109,75.08038357,0.033035443,0.022517884,99.99369456,99.41898922,6.263404442,23.35103653,23.00876099,0
63.99135958,108.6494649,8.9,77.75755757,3118.625912,30.61536357,128.584527,562.4869948,136.0225239,26.16566709,400.2988037,1.500795394,0,23.76502661,11.6530625,0,17.59507553,75.19350186,0.033695582,0.02284158,99.99356856,99.40720636,6.282291914,23.35860385,23.00900634,0
64.53164592,110.4345067,9,78.41407349,3144.956826,30.31956296,127.3421644,557.0523378,138.3291278,26.16566709,392.5575429,1.471771953,0,23.74343804,11.63766587,0,17.59298682,75.12926661,0.034355122,0.023164849,99.99344268,99.39540575,6.271563002,23.3661937,23.00925693,0
65.06148382,112.2344112,9.1,79.05789324,3170.778534,30.10143661,126.4260337,553.044767,140.6099591,26.16566709,386.2691409,1.448195553,0,23.77396463,11.60705039,0,17.59089989,75.22009439,0.03501551,0.023487267,99.99331663,99.38361521,6.286736223,23.3737702,23.00951277,0
65.58283422,114.0489157,9.2,79.69139961,3196.186603,29.81543721,125.2248363,547.7901849,142.872458,26.16566709,378.7520598,1.420012604,0,23.74610096,11.55715175,0,17.58881045,75.13719029,0.035675124,0.023808299,99.99319073,99.37181043,6.272885961,23.38136473,23.00977387,0
66.09403876,115.8777611,9.3,80.31257747,3221.100212,29.60447893,124.3388115,543.914311,145.1084609,26.16566709,372.640183,1.39709803,0,23.76966195,11.51756908,0,17.5867233,75.20729313,0.036335392,0.024128231,99.99306471,99.36001865,6.2845966,23.38894215,23.01004022,0
66.59699405,117.7206921,9.4,80.92373147,3245.611793,29.39648493,123.4652367,540.0928989,147.3253252,26.16566709,366.6019066,1.374459398,0,23.79006377,11.49714264,0,17.58463421,75.26798992,0.036996227,0.024447596,99.99293857,99.34821588,6.294744786,23.39653339,23.01031182,0
67.09179943,119.5774809,9.5,81.5249823,3269.726187,29.19139317,122.6038513,536.324809,149.5226668,26.16566709,360.6364751,1.352093875,0,23.80740413,11.53207051,0,17.58254343,75.3195741,0.037657544,0.024767932,99.99281235,99.33640358,6.303375825,23.40413657,23.01058866,0
67.57855323,121.4479025,9.6,82.11644943,3293.448187,28.98914334,121.754402,532.6089327,151.7001233,26.16566709,354.7431422,1.329998663,0,23.82177776,11.55634523,0,17.58045122,75.36232961,0.03831926,0.025088941,99.99268605,99.32458318,6.310534137,23.41174986,23.01087075,0
68.05735275,123.3317345,9.7,82.69825112,3316.782534,28.78967675,120.9166424,528.9441923,153.8573538,26.16566709,348.9211715,1.308171001,0,23.83327644,11.58632443,0,17.57835782,75.39653128,0.038981296,0.025410784,99.99255969,99.31275607,6.316263254,23.41937146,23.01115809,0
68.52829431,125.2287574,9.8,83.27050441,3339.733922,28.59293637,120.0903327,525.3295395,155.9940375,26.16566709,343.169835,1.286608161,0,23.84198917,11.61376092,0,17.57626348,75.42244519,0.039643573,0.025733388,99.99243328,99.30092359,6.32060582,23.42699966,23.01145069,0
68.99147324,127.1387542,9.9,83.83332512,3362.306998,28.39886666,119.27524,521.7639544,158.1098739,26.16566709,337.4884135,1.265307444,0,23.84800224,11.63884068,0,17.57416841,75.44032898,0.040306018,0.026056689,99.99230684,99.28908705,6.323603597,23.43463276,23.01174855,0
69.44698392,129.0615105,10,84.38682794,3384.506361,28.20741363,118.4711372,518.2464446,160.2045818,26.16566709,331.8761958,1.244266186,0,23.85139933,11.66173407,0,17.57207284,75.45043221,0.040968557,0.026380626,99.99218038,99.2772477,6.325297467,23.44226915,23.01205167,0
69.89491975,130.9968147,10.1,84.93112636,3406.336563,28.0185247,117.6778037,514.7760443,162.2778987,26.16566709,326.3324785,1.223481749,0,24.09579248,11.67756385,0,17.569977,76.17685463,0.041637884,0.026705003,99.99205263,99.26540677,6.447681312,23.44990723,23.01236004,0
