v0,r0,t0,w_wh,w_m,T_m,T_a,F_trac,F_drag,F_RR,F_net_tan,a_tan0,a_norm0,P_battery,P_battery_OL,P_battery_regen,Capacity,Pack Current,Energy Use,Energy Use OL,SoC Energy,SoC Capacity,Dissipated Power,Battery Temp,Heatsink Temp,Max Values
50.55946993,56.00470931,5.4,61.43612075,2464.0213,6.045842457,25.39253832,111.0784703,84.91280324,26.16566709,0,0,14.83024691,4.078048141,23.35252687,0,17.6378987,13.61030639,0.020324181,0.022387505,99.99612075,99.64914521,0.205822711,23.33184735,23.00473914,0
50.55946993,57.40913903,5.5,61.43612075,2464.0213,6.045842457,25.39253832,111.0784703,84.91280324,26.16566709,0,0,14.83024691,4.078048141,23.35081437,0,17.63752064,13.61030639,0.02043746,0.023036139,99.99609913,99.64700926,0.205822711,23.33208102,23.00497364,0
50.55946993,58.81356875,5.6,61.43612075,2464.0213,71.20799402,299.0735749,1308.283355,84.91280324,26.16566709,1197.204884,4.488545954,0,43.4088112,23.34860695,0,17.63714257,131.1545322,0.02164326,0.023684712,99.99586898,99.6448733,19.11279034,23.3323147,23.00520813,0
52.17534648,60.2404412,5.7,63.39961417,2542.77122,71.20799402,299.0735749,1308.283355,90.42714883,26.16566709,1191.690539,4.467871636,0,44.80348753,23.34675526,0,17.63349939,134.9551277,0.022887801,0.024333233,99.99563143,99.62429035,20.23654055,23.35544046,23.00544261,0
53.78378027,61.71209574,5.8,65.3540637,2621.158417,71.20799402,299.0735749,1308.283355,96.08836466,26.16566709,1186.029323,4.446646675,0,45.71602831,23.34519384,0,17.62975064,137.4305786,0.024157691,0.02498171,99.99538905,99.60311096,20.9857377,23.37992575,23.00569351,0
55.38457307,63.22832287,5.9,67.29922848,2699.173229,70.71717783,297.0121469,1299.265734,101.8933354,26.16566709,1171.206732,4.391073997,0,46.76345767,23.34387258,0,17.62593312,140.2610778,0.025456676,0.025630151,99.99514111,99.58154307,21.85907771,23.40531699,23.00596178,0
56.96535971,64.7887386,6,69.22008325,2776.213039,68.7797209,288.8748278,1263.669413,107.7928221,26.16566709,1129.710924,4.235498419,0,46.80243186,23.34275179,0,17.62203698,140.3661765,0.026756743,0.026278561,99.99489297,99.55953097,21.89184835,23.43176447,23.00624806,0
58.49013914,66.39228719,6.1,71.0728822,2850.523332,66.94559501,281.171499,1229.971562,113.6405857,26.16566709,1090.165309,4.087234483,0,46.79592974,23.3417993,0,17.61813792,140.3486439,0.02805663,0.026926944,99.99464486,99.53750238,21.88637982,23.45825037,23.0065531,0
59.96154355,68.03744945,6.2,72.8608238,2922.232387,65.20674839,273.8683432,1198.024249,119.4300908,26.16566709,1052.428491,3.945752064,0,46.74948524,23.37144918,0,17.61423935,140.2233955,0.029355227,0.027576151,99.994397,99.51547654,21.84733405,23.48472842,23.00687691,0
61.3820143,69.72277665,6.3,74.58687457,2991.459184,0,-1246.404207,-5452.336864,125.1556403,26.16566709,-5603.658172,-21.00916689,14.83024691,0,23.38339011,0,17.61034425,0,0.029355227,0.02822569,99.994397,99.49347036,0,23.51115794,23.00721946,0
53.81871422,71.32278676,6.4,65.39651285,2622.860927,6.660908484,27.97581563,122.378896,96.21322894,26.16566709,0,0,14.83024691,4.706888473,23.38707226,0,17.61034425,15.6801484,0.029485974,0.028875331,99.99437205,99.49347036,0.273185615,23.51113402,23.00758071,0
53.81871422,72.81775105,6.5,65.39651285,2622.860927,6.660908484,27.97581563,122.378896,96.21322894,26.16566709,0,0,14.83024691,4.706888473,23.38296522,0,17.60990869,15.6801484,0.029616721,0.029524857,99.99434709,99.49100957,0.273185615,23.51144087,23.00794169,0
53.81871422,74.31271533,6.6,65.39651285,2622.860927,6.660908484,27.97581563,122.378896,96.21322894,26.16566709,0,0,14.83024691,4.706888473,23.37150504,0,17.60947313,15.6801484,0.029747468,0.030174066,99.99432214,99.48854878,0.273185615,23.51174773,23.00830263,0
53.81871422,75.80767962,6.7,65.39651285,2622.860927,6.660908484,27.97581563,122.378896,96.21322894,26.16566709,0,0,14.83024691,4.706888473,23.35309742,0,17.60903757,15.6801484,0.029878215,0.030822763,99.99429718,99.48608799,0.273185615,23.51205459,23.00866352,0
53.81871422,77.3026439,6.8,65.39651285,2622.860927,6.660908484,27.97581563,122.378896,96.21322894,26.16566709,0,0,14.83024691,4.706888473,23.36604239,0,17.60860202,15.6801484,0.030008962,0.03147182,99.99427222,99.4836272,0.273185615,23.51236146,23.00902437,0
53.81871422,78.79760818,6.9,65.39651285,2622.860927,6.660908484,27.97581563,122.378896,96.21322894,26.16566709,0,0,14.83024691,4.706888473,23.37020046,0,17.60816646,15.6801484,0.030139709,0.032120992,99.99424727,99.48116642,0.273185615,23.51266833,23.00938519,0
53.81871422,80.29257247,7,65.39651285,2622.860927,6.660908484,27.97581563,122.378896,96.21322894,26.16566709,0,0,14.83024691,4.706888473,23.37297072,0,17.6077309,15.6801484,0.030270456,0.032770241,99.99422231,99.47870563,0.273185615,23.5129752,23.00974596,0
53.81871422,81.78753675,7.1,65.39651285,2622.860927,71.20799402,299.0735749,1308.283355,96.21322894,26.16566709,1185.904459,4.446178535,0,45.7458887,23.37500379,0,17.60729534,137.5114314,0.031541175,0.033419547,99.99397977,99.47624484,21.01043752,23.51328207,23.01010669,0
55.41933849,83.30473193,7.2,67.34147284,2700.867526,70.51853407,296.1778431,1295.616112,102.0212944,26.16566709,1167.42915,4.376911134,0,46.66293036,23.37655755,0,17.60347557,139.98992,0.032837367,0.034068896,99.99373237,99.45466426,21.77464188,23.5386971,23.01046738,0
56.9950265,84.86604255,7.3,69.25613213,2777.658854,68.59179817,288.0855523,1260.216764,107.9051255,26.16566709,1126.145972,4.222132745,0,46.70042612,23.37777527,0,17.59958697,140.0910717,0.034134601,0.034718278,99.99348477,99.43269472,21.80612041,23.56503622,23.01084603,0
58.51499429,86.4703484,7.4,71.10308434,2851.73465,66.94559501,281.171499,1229.971562,113.7371884,26.16566709,1090.068706,4.086872302,0,46.81594819,23.37874695,0,17.59569555,140.4026213,0.035435044,0.035367688,99.99323655,99.4107093,21.90321786,23.59141222,23.01124329,0
59.98626831,88.11619927,7.5,72.8908675,2923.437351,65.20674839,273.8683432,1198.024249,119.5286036,26.16566709,1052.329978,3.945382721,0,46.76889846,23.37976172,0,17.59179547,140.2757505,0.03673418,0.036017126,99.99298859,99.38867499,21.86365131,23.61790455,23.01165918,0
61.40660609,89.80221141,7.6,74.6167567,2992.657668,63.71725413,267.6124674,1170.658212,125.2559439,26.16566709,1019.236601,3.821309438,0,46.80378641,23.38036464,0,17.58789893,140.369829,0.038034285,0.03666658,99.99274044,99.36666059,21.89298765,23.64434774,23.01209375,0
