elapsedDistance,engineSpeed,torque,brakePosition
Length,Speed (angular),Torque,Ratio
m,rpm,N.m,%
192.5,3204.013605,60.43578233,70.71286618
192.75,3193.504148,60.60393363,71.17751604
193,3182.916138,60.77334179,71.63796307
193.25,3172.24933,60.94401072,72.09422759
193.5,3161.503468,61.11594451,72.54632932
193.75,3150.678285,61.28914744,72.99428732
194,3139.773499,61.46362402,73.43812009
194.25,3128.788816,61.63937894,1.49E-06
194.5,3126.639735,61.67376425,0
194.75,3124.490653,61.70814955,0
195,3122.657949,61.73747281,0
195.25,3120.939974,61.76496041,0
195.5,3119.30711,61.79108624,0
195.75,3117.743943,61.81609692,0
196,3116.240604,61.84015034,0
196.25,3114.790079,61.86335873,0
196.5,3113.387054,61.88580713,0
196.75,3112.027322,61.90756284,0
197,3110.70745,61.9286808,0
197.25,3109.424563,61.94920699,0
197.5,3108.176215,61.96918056,0
197.75,3106.960287,61.9886354,0
198,3105.774924,62.00760122,0
198.25,3104.618481,62.0261043,0
198.5,3103.489493,62.04416811,0
198.75,3102.386638,62.06181379,0
199,3101.30872,62.07906048,0
199.25,3100.254647,62.09592565,0
199.5,3099.223421,62.11242527,0
199.75,3098.214121,62.12857406,0
200,3097.225899,62.14438562,0
200.25,3096.257965,62.15987256,0
200.5,3095.309586,62.17504662,0
200.75,3094.380077,62.18991876,0
201,3093.468797,62.20449924,0
201.25,3092.575144,62.21879769,0
201.5,3091.698551,62.23282318,0
201.75,3090.838485,62.24658424,0
202,3089.994441,62.26008895,0
202.25,3089.165941,62.27334494,0
202.5,3088.352533,62.28635947,0
202.75,3087.553787,62.29913941,0
203,3086.769293,62.31169131,0
203.25,3085.998662,62.3240214,0
203.5,3085.241522,62.33613564,0
203.75,3084.497518,62.3480397,0
204,3083.766311,62.35973903,0
204.25,3083.047575,62.3712388,0
204.5,3082.340999,62.38254402,0
204.75,3081.646283,62.39365947,0
205,3080.963142,62.40458972,0
205.25,3080.2913,62.4153392,0
205.5,3079.63049,62.42591216,0
205.75,3078.980458,62.43631266,0
206,3078.340958,62.44654467,0
206.25,3077.711753,62.45661196,0
206.5,3077.092613,62.4665182,0
206.75,3076.483317,62.47626692,0
207,3075.883653,62.48586155,0
207.25,3075.293413,62.49530539,0
207.5,3074.712398,62.50460163,0
207.75,3074.140415,62.51375336,0
208,3073.577277,62.52276358,0
208.25,3073.022801,62.53163518,0
208.5,3072.476813,62.54037099,0
208.75,3071.939142,62.54897373,0
209,3071.409622,62.55744605,0
209.25,3070.888093,62.56579052,0
209.5,3070.374398,62.57400963,0
209.75,3069.868387,62.5821058,0
210,3069.369912,62.5900814,0
210.25,3068.87883,62.59793872,0
210.5,3068.395001,62.60567999,0
210.75,3067.918289,62.61330737,0
211,3067.448564,62.62082298,0
211.25,3066.985696,62.62822887,0
211.5,3066.529559,62.63552705,0
211.75,3066.080033,62.64271947,0
212,3065.636998,62.64980804,0
212.25,3065.200338,62.6567946,0
212.5,3064.76994,62.66368096,0
212.75,3064.345694,62.6704689,0
213,3063.927492,62.67716013,0
213.25,3063.515229,62.68375633,0
213.5,3063.108803,62.69025916,0
213.75,3062.708113,62.69667019,0
214,3062.313061,62.70299102,0
214.25,3061.923553,62.70922315,0
214.5,3061.539494,62.7153681,0
214.75,3061.160793,62.72142731,0
215,3060.787361,62.72740222,0
215.25,3060.41911,62.73329423,0
215.5,3060.055956,62.7391047,0
215.75,3059.697814,62.74483497,0
216,3059.344604,62.75048634,0
216.25,3058.996244,62.7560601,0
216.5,3058.652656,62.7615575,0
216.75,3058.313765,62.76697977,0
217,3057.979494,62.7723281,0
217.25,3057.64977,62.77760367,0
217.5,3057.324522,62.78280764,0
217.75,3057.003679,62.78794114,0
218,3056.687171,62.79300527,0
218.25,3056.374931,62.79800111,0
218.5,3056.066892,62.80292972,0
218.75,3055.76299,62.80779216,0
219,3055.46316,62.81258944,0
219.25,3055.16734,62.81732255,0
219.5,3054.875469,62.82199249,0
219.75,3054.587487,62.82660022,0
220,3054.303333,62.83114667,0
220.25,3054.022951,62.83563278,0
220.5,3053.746284,62.84005946,0
220.75,3053.473275,62.8444276,0
221,3053.20387,62.84873807,0
221.25,3057.246217,62.78406053,0
221.5,3061.27892,62.71953729,0
221.75,3065.302021,62.65516766,0
222,3069.315564,62.59095098,0
222.25,3073.31959,62.52688657,0
222.5,3077.314141,62.46297375,0
222.75,3081.299258,62.39921187,0
223,3085.274983,62.33560027,0
223.25,3089.241357,62.27213829,0
223.5,3093.19842,62.20882529,0
223.75,3097.146212,62.14566061,0
224,3101.084773,62.08264363,0
224.25,3105.014144,62.0197737,0
224.5,3108.934362,61.9570502,0
224.75,3112.845469,61.8944725,0
225,3116.747501,61.83203998,0
225.25,3120.640499,61.76975202,0
225.5,3124.524499,61.70760801,0
225.75,3128.399541,61.64560735,0
226,3132.265661,61.58374942,0
226.25,3136.122898,61.52203364,0
226.5,3139.971288,61.4604594,0
226.75,3143.810868,61.39902611,0
227,3147.641676,61.33773319,0
227.25,3151.463746,61.27658006,0
227.5,3155.277117,61.21556613,0
227.75,3159.081823,61.15469083,0
228,3162.8779,61.0939536,0
228.25,3166.665384,61.03335386,0
228.5,3170.444309,60.97289105,0
228.75,3174.214711,60.91256462,0
229,3177.976624,60.85237401,0
229.25,3181.730083,60.79231867,0
229.5,3185.475122,60.73239804,0
229.75,3189.211775,60.67261159,0
230,3192.940076,60.61295879,0
230.25,3196.660058,60.55343908,0
230.5,3200.371754,60.49405194,0
230.75,3204.075198,60.43479684,0
231,3207.770422,60.37567325,0
231.25,3211.457459,60.31668065,0
231.5,3215.136342,60.25781853,0
231.75,3218.807102,60.19908637,0
232,3222.469772,60.14048365,0
232.25,3226.124383,60.08200988,0
232.5,3229.770967,60.02366453,0
232.75,3233.409555,59.96544712,0
233,3237.040179,59.90735714,0
233.25,3240.662869,59.8493941,0
233.5,3244.277656,59.7915575,0
233.75,3247.884571,59.73384687,0
234,3251.483644,59.6762617,0
234.25,3255.074904,59.61880153,0
234.5,3258.658383,59.56146587,0
234.75,3262.23411,59.50425424,0
235,3265.802114,59.44716617,0
235.25,3269.362425,59.3902012,0
235.5,3272.915072,59.33335885,0
235.75,3276.460084,59.27663866,0
236,3279.99749,59.22004016,0
236.25,3283.527318,59.16356291,0
236.5,3287.049597,59.10720645,0
236.75,3290.564355,59.05097031,0
237,3294.021406,58.99565751,100
237.25,3280.337635,59.21459783,100
237.5,3266.611114,59.43422218,100
237.75,3252.841281,59.65453951,100
238,3239.027565,59.87555896,100
238.25,3225.169385,60.09728984,100
238.5,3211.266145,60.31974169,100
238.75,3197.317238,60.5429242,100
239,3183.322044,60.76684729,100
239.25,3169.279932,60.99152108,0
239.5,3167.114579,61.02616673,0
239.75,3165.260442,61.05583292,0
240,3163.519578,61.08368675,0
240.25,3161.862824,61.11019482,0
240.5,3160.275006,61.13559991,0
240.75,3158.746408,61.16005746,0
241,3157.270126,61.18367799,0
241.25,3155.840925,61.20654521,0
241.5,3154.454663,61.22872539,0
241.75,3153.10796,61.25027264,0
242,3151.797985,61.27123225,0
242.25,3150.522326,61.29164278,0
242.5,3149.278898,61.31153763,0
242.75,3148.065872,61.33094605,0
243,3146.881628,61.34989395,0
243.25,3145.724721,61.36840447,0
243.5,3144.593848,61.38649843,0
243.75,3143.487831,61.40419471,0
244,3142.405592,61.42151052,0
244.25,3141.346148,61.43846163,0
244.5,3140.308591,61.45506254,0
244.75,3139.292083,61.47132667,0
245,3138.295846,61.48726647,0
245.25,3137.319156,61.50289351,0
245.5,3136.361337,61.51821861,0
245.75,3135.421756,61.53325191,0
246,3134.499819,61.5480029,0
246.25,3133.594967,61.56248053,0
246.5,3132.706672,61.57669324,0
246.75,3131.834437,61.59064901,0
247,3130.977789,61.60435537,0
247.25,3130.136282,61.61781949,0
247.5,3129.309489,61.63104817,0
247.75,3128.497007,61.64404788,0
248,3127.698451,61.65682479,0
248.25,3126.913452,61.66938477,0
248.5,3126.14166,61.68173344,0
248.75,3125.382739,61.69387617,0
249,3124.636367,61.70581812,0
249.25,3123.902237,61.71756421,0
249.5,3123.180052,61.72911918,0
249.75,3122.469528,61.74048756,0
250,3121.770392,61.75167373,0
250.25,3121.082382,61.76268189,0
250.5,3120.405244,61.77351609,0
250.75,3119.738736,61.78418023,0
251,3119.082621,61.79467807,0
251.25,3118.436673,61.80501323,0
251.5,3117.800673,61.81518923,0
251.75,3117.174409,61.82520945,0
252,3116.557677,61.83507717,0
252.25,3115.950278,61.84479556,0
252.5,3115.35202,61.85436768,0
252.75,3114.762719,61.8637965,0
253,3114.182193,61.87308491,0
253.25,3113.610269,61.8822357,0
253.5,3113.046777,61.89125157,0
253.75,3112.491552,61.90013517,0
254,3111.944436,61.90888903,0
254.25,3111.405272,61.91751564,0
254.5,3110.873912,61.92601741,0
254.75,3110.350207,61.93439669,0
255,3109.834016,61.94265575,0
255.25,3109.325199,61.95079681,0
255.5,3108.823623,61.95882203,0
255.75,3108.329156,61.9667335,0
256,3107.84167,61.97453329,0
256.25,3107.361039,61.98222337,0
256.5,3106.887144,61.9898057,0
256.75,3106.419865,61.99728217,0
257,3105.959086,62.00465462,0
257.25,3105.504696,62.01192487,0
257.5,3105.056583,62.01909467,0
257.75,3104.614642,62.02616573,0
258,3104.178766,62.03313974,0
258.25,3103.748854,62.04001833,0
258.5,3103.324806,62.0468031,0
258.75,3102.906524,62.05349561,0
259,3102.493913,62.06009739,0
259.25,3102.086879,62.06660993,0
259.5,3101.685331,62.0730347,0
259.75,3101.289181,62.07937311,0
260,3100.89834,62.08562657,0
260.25,3100.512723,62.09179644,0
260.5,3100.132247,62.09788405,0
260.75,3099.75683,62.10389072,0
261,3099.386392,62.10981773,0
261.25,3099.020855,62.11566632,0
261.5,3098.660141,62.12143774,0
261.75,3098.304177,62.12713317,0
262,3097.952887,62.1327538,0
262.25,3097.606201,62.13830079,0
262.5,3097.264046,62.14377526,0
262.75,3096.926355,62.14917832,0
263,3096.593059,62.15451106,0
263.25,3096.264091,62.15977454,0
263.5,3095.939387,62.16496982,0
263.75,3095.618881,62.1700979,0
264,3095.302512,62.17515981,0
264.25,3094.990218,62.18015652,0
264.5,3094.681937,62.185089,0
264.75,3094.377612,62.18995821,0
265,3098.322645,62.12683768,0
265.25,3102.258459,62.06386465,0
265.5,3106.185094,62.00103849,0
265.75,3110.10259,61.93835857,0
266,3114.010984,61.87582426,0
266.25,3117.910316,61.81343495,0
266.5,3121.800624,61.75119002,0
266.75,3125.681947,61.68908885,0
267,3129.554322,61.62713085,0
267.25,3133.417787,61.56531541,0
267.5,3137.272379,61.50364193,0
267.75,3141.118136,61.44210982,0
268,3144.955095,61.38071849,0
268.25,3148.783291,61.31946735,0
268.5,3152.602761,61.25835582,0
268.75,3156.413542,61.19738333,0
269,3160.215669,61.1365493,0
269.25,3164.009178,61.07585316,0
269.5,3167.794103,61.01529435,0
269.75,3171.570481,60.9548723,0
270,3175.338346,60.89458646,0
270.25,3179.097733,60.83443628,0
270.5,3182.848675,60.7744212,0
270.75,3186.591208,60.71454067,0
271,3190.325365,60.65479417,0
271.25,3194.051179,60.59518114,0
271.5,3197.768684,60.53570105,0
271.75,3201.477914,60.47635337,0
272,3205.178901,60.41713758,0
272.25,3208.871679,60.35805314,0
272.5,3212.556279,60.29909954,0
272.75,3216.232734,60.24027626,0
273,3219.901076,60.18158278,0
273.25,3223.561337,60.1230186,0
273.5,3227.21355,60.06458321,0
273.75,3230.857744,60.0062761,0
274,3234.493952,59.94809677,0
274.25,3238.122205,59.89004472,0
274.5,3241.742533,59.83211947,0
274.75,3245.354967,59.77432052,0
275,3248.959538,59.71664738,0
275.25,3252.556277,59.65909957,0
275.5,3256.145212,59.60167661,0
275.75,3259.726374,59.54437802,0
276,3263.299793,59.48720332,0
276.25,3266.865498,59.43015203,0
276.5,3270.423518,59.37322371,0
276.75,3273.973884,59.31641786,0
277,3277.516622,59.25973404,0
277.25,3281.051764,59.20317178,0
277.5,3284.579336,59.14673063,0
277.75,3288.099367,59.09041012,0
278,3291.611887,59.03420981,0
278.25,3295.116922,58.97812926,0
278.5,3298.6145,58.922168,0
278.75,3302.10465,58.86632561,0
279,3305.587398,58.81060163,0
279.25,3309.062773,58.75499564,0
279.5,3312.530801,58.69950719,0
279.75,3315.991509,58.64413585,0
280,3319.444925,58.5888812,0
280.25,3322.891074,58.53374281,0
280.5,3326.329984,58.47872025,0
280.75,3329.761681,58.4238131,0
281,3333.186191,58.36902094,0
281.25,3336.60354,58.31434335,0
281.5,3340.013755,58.25977993,0
281.75,3343.41686,58.20533025,0
282,3346.812881,58.15099391,0
282.25,3344.481004,58.18830394,100
282.5,3330.951301,58.40477918,100
282.75,3317.380833,58.62190667,100
283,3303.769078,58.83969475,100
283.25,3290.115506,59.0581519,100
283.5,3276.419576,59.27728678,100
283.75,3262.680735,59.49710823,100
284,3248.898421,59.71762526,100
284.25,3235.07206,59.93884704,100
284.5,3221.201065,60.16078297,100
284.75,3207.284837,60.3834426,100
285,3193.322767,60.60683572,100
285.25,3179.314232,60.83097229,0
285.5,3177.145025,60.86567961,0
285.75,3175.285844,60.8954265,0
286,3173.539598,60.92336643,0
286.25,3171.87723,60.94996431,0
286.5,3170.283622,60.97546205,0
286.75,3168.749092,61.00001453,0
287,3167.26676,61.02373183,0
287.25,3165.831413,61.0466974,0
287.5,3164.438922,61.06897725,0
287.75,3163.085918,61.09062531,0
288,3161.769581,61.1116867,0
288.25,3160.48751,61.13219985,0
288.5,3159.237623,61.15219804,0
288.75,3158.018099,61.17171042,0
289,3156.827324,61.19076281,0
289.25,3155.663858,61.20937827,0
289.5,3154.526403,61.22757755,0
289.75,3153.413782,61.24537948,0
290,3152.324925,61.2628012,0
290.25,3151.258848,61.27985843,0
290.5,3150.214648,61.29656563,0
290.75,3149.191489,61.31293617,0
291,3148.188597,61.32898245,0
291.25,3147.205248,61.34471603,0
291.5,3146.24077,61.36014768,0
291.75,3145.294531,61.3752875,0
292,3144.365939,61.39014498,0
292.25,3143.454436,61.40472902,0
292.5,3142.559498,61.41904804,0
292.75,3141.680626,61.43310999,0
293,3140.81735,61.4469224,0
293.25,3139.969225,61.4604924,0
293.5,3139.135826,61.47382678,0
293.75,3138.316751,61.48693199,0
294,3137.511614,61.49981417,0
294.25,3136.72005,61.5124792,0
294.5,3135.941708,61.52493267,0
294.75,3135.176254,61.53717994,0
295,3134.423366,61.54922615,0
295.25,3133.682736,61.56107622,0
295.5,3132.954071,61.57273486,0
295.75,3132.237087,61.58420661,0
296,3131.53151,61.59549584,0
296.25,3130.83708,61.60660672,0
296.5,3128.261639,61.64781378,26.26896004
296.75,3122.947835,61.73283463,27.47705111
297,3117.484699,61.82024482,28.65848503
297.25,3111.874811,61.91000302,29.81552869
297.5,3106.120475,62.0020724,30.95009494
297.75,3100.223754,62.09641994,32.06381393
298,3094.186505,62.19301593,33.15808706
298.25,3088.010408,62.29183348,34.23412837
298.5,3081.696985,62.39284823,35.29299686
298.75,3075.247623,62.49603803,36.33562199
299,3068.663583,62.60138266,37.36282406
299.25,3061.946018,62.70886372,38.37533065
299.5,3055.095979,62.81846433,39.37379008
299.75,3048.11443,62.93016912,40.3587824
300,3041.002252,63.04396397,41.33082857
300.25,3033.760249,63.15983601,42.29039811
300.5,3026.389159,63.27777346,43.23791555
300.75,3018.889652,63.39776556,44.17376583
301,3011.262342,63.51980252,45.09829897
301.25,3003.507786,63.64387543,46.01183404
301.5,2995.626486,63.83689098,46.9146626
301.75,2987.6189,64.08752844,47.80705159
302,2979.485435,64.3421059,48.68924595
302.25,2971.226455,64.60061195,49.56147087
302.5,2962.842284,64.8630365,50.42393371
302.75,2954.333204,65.12937071,51.27682573
303,2945.699458,65.39960696,52.12032366
303.25,2936.941253,65.67373878,38.18659046
303.5,2929.959517,65.89226712,39.25549093
303.75,2922.830741,66.1153978,40.30937773
304,2915.555919,66.34309973,41.34885645
304.25,2908.135951,66.57534475,42.37446878
304.5,2900.571651,66.81210734,43.38670093
304.75,2892.863756,67.05336445,44.38599073
305,2885.01293,67.29909529,45.37273365
305.25,2877.019769,67.54928123,46.34728785
305.5,2868.884805,67.8039056,47.30997849
305.75,2860.608511,68.0629536,48.2611015
306,2852.191304,68.3264122,49.20092675
306.25,2843.633545,68.59427005,50.12970087
306.5,2834.935546,68.86651742,51.0476496
306.75,2826.09757,69.14314607,51.95498
307,2817.119832,69.42414926,52.85188221
307.25,2808.002503,69.70952166,53.73853114
307.5,2798.745708,69.99925933,54.6150879
307.75,2789.349532,70.29335963,55.48170108
308,2779.814017,70.59182127,56.33850788
308.25,2770.139163,70.8946442,57.1856351
308.5,2760.324932,71.20182963,58.02320012
308.75,2750.371245,71.51338003,58.85131163
309,2740.277985,71.82929906,59.6700704
309.25,2730.044997,72.1495916,60.47956995
309.5,2719.672085,72.47426374,61.2798971
309.75,2709.159017,72.80332277,62.07113257
310,2698.505522,73.13677718,62.85335139
310.25,2687.711289,73.47463665,63.62662344
310.5,2676.775972,73.81691208,64.39101374
310.75,2665.699182,74.1636156,65.14658293
311,2654.480493,74.51476056,65.89338753
311.25,2643.11944,74.87036154,66.63148026
311.5,2631.615514,75.2304344,67.36091037
311.75,2619.96817,75.59499629,68.08172383
312,2608.176817,75.96406564,68.79396363
312.25,2596.240823,76.33766224,69.49766995
312.5,2584.159514,76.71580722,70.19288041
312.75,2571.932169,77.09852312,70.87963021
313,2559.558023,77.48583389,71.55795233
313.25,2547.036264,77.87776495,72.22787771
313.5,2534.36603,78.27434325,72.88943534
313.75,2521.546414,78.67559726,73.54265245
314,2508.576452,79.08155706,74.18755463
314.25,2495.455131,79.4922544,74.82416592
314.5,2482.181383,79.90772272,75.45250896
314.75,2468.754082,80.32799723,76.07260507
315,2455.172045,80.75311498,76.68447435
315.25,2441.434029,81.1831149,77.28813576
315.5,2427.538725,81.61803791,77.88360723
315.75,2413.484761,82.05792699,78.47090573
316,2399.270695,82.50282725,79.05004733
316.25,2384.895016,82.952786,79.62104728
316.5,2370.356137,83.40785292,80.18392007
316.75,2355.652394,83.86808007,80.73867951
317,2340.782042,84.33352208,81.28533875
317.25,2325.743253,84.8042362,81.82391037
317.5,2310.534106,85.28028247,82.3544064
317.75,2295.152592,85.76172386,0
318,2293.273194,85.82054904,0
318.25,2291.393795,85.87937422,0
318.5,2289.984587,85.92348243,0
318.75,2288.727454,85.9628307,0
319,2287.57992,85.99874851,0
319.25,2286.519822,86.03192959,0
319.5,2285.532986,86.06281754,0
319.75,2284.609369,86.09172676,0
320,2283.741389,86.11889452,0
320.25,2282.923075,86.14450777,0
320.5,2282.149571,86.16871842,0
320.75,2281.416841,86.19165287,0
321,2280.721462,86.21341825,0
321.25,2280.060489,86.23410671,0
321.5,2279.431358,86.25379851,0
321.75,2278.831813,86.27256426,0
322,2278.259853,86.29046661,0
322.25,2277.713686,86.30756162,0
322.5,2277.191703,86.32389969,0
322.75,2276.692445,86.33952648,0
323,2276.214585,86.3544835,0
323.25,2275.756911,86.36880868,0
323.5,2275.318313,86.38253681,0
323.75,2274.897765,86.39569994,0
324,2274.494324,86.40832764,0
324.25,2274.107114,86.42044733,0
324.5,2273.735321,86.43208444,0
324.75,2273.378189,86.44326268,0
325,2273.035011,86.45400415,0
325.25,2272.705127,86.46432954,0
325.5,2272.387917,86.47425819,0
325.75,2272.082802,86.48380829,0
326,2271.789236,86.49299692,0
326.25,2271.506704,86.50184016,0
326.5,2271.234723,86.51035316,0
326.75,2270.972836,86.51855024,0
327,2270.72061,86.52644492,0
327.25,2270.477636,86.53404998,0
327.5,2270.243529,86.54137756,0
327.75,2270.017919,86.54843913,0
328,2269.80046,86.55524561,0
328.25,2269.59082,86.56180735,0
328.5,2269.388684,86.5681342,0
328.75,2269.193753,86.57423552,0
329,2272.797417,86.46144084,0
329.25,2276.369011,86.34964996,0
329.5,2279.908715,86.23885723,0
329.75,2283.416709,86.12905702,0
330,2286.893172,86.02024371,0
330.25,2290.338282,85.91241176,0
330.5,2293.752217,85.80555562,0
330.75,2297.135151,85.69966979,0
331,2300.487259,85.59474879,0
331.25,2303.808716,85.49078719,0
331.5,2307.099695,85.38777956,0
331.75,2310.360367,85.28572052,0
332,2313.590904,85.18460469,0
332.25,2316.791478,85.08442675,0
332.5,2319.962256,84.98518138,0
332.75,2323.103409,84.88686328,0
333,2326.215105,84.7894672,0
333.25,2329.297512,84.69298788,0
333.5,2332.350795,84.59742011,0
333.75,2335.375122,84.50275868,0
334,2338.370658,84.4089984,0
334.25,2341.337568,84.31613413,0
334.5,2344.276016,84.2241607,0
334.75,2347.186166,84.13307299,0
335,2350.068182,84.0428659,0
335.25,2352.922226,83.95353434,0
335.5,2355.74846,83.86507321,0
335.75,2358.547045,83.77747748,0
336,2361.318144,83.69074208,0
336.25,2364.061917,83.60486198,0
336.5,2366.778525,83.51983218,0
336.75,2369.468126,83.43564766,0
337,2372.130881,83.35230343,0
337.25,2374.766948,83.26979452,0
337.5,2377.376487,83.18811595,0
337.75,2379.959656,83.10726276,0
338,2382.516613,83.02723001,0
338.25,2385.047515,82.94801277,0
338.5,2387.55252,82.86960611,0
338.75,2390.031786,82.79200511,0
339,2392.485468,82.71520486,0
339.25,2394.913723,82.63920046,0
339.5,2397.316708,82.56398703,0
339.75,2399.694579,82.48955967,0
340,2402.047491,82.41591352,0
340.25,2404.375601,82.3430437,0
340.5,2406.679062,82.27094535,0
340.75,2410.918345,82.13825581,0
341,2415.132283,82.00635955,0
341.25,2419.321008,81.87525244,0
341.5,2423.484653,81.74493035,0
341.75,2427.623348,81.61538922,0
342,2431.737221,81.48662499,0
342.25,2435.8264,81.35863368,0
342.5,2439.891012,81.23141132,0
342.75,2443.931183,81.10495398,0
343,2447.947036,80.97925777,0
343.25,2451.938696,80.85431883,0
343.5,2455.906284,80.73013332,0
343.75,2459.849921,80.60669746,0
344,2463.769729,80.48400749,0
344.25,2467.665825,80.36205967,0
344.5,2471.538329,80.24085031,0
344.75,2475.387357,80.12037573,0
345,2479.213025,80.0006323,0
345.25,2483.01545,79.88161641,0
345.5,2486.794745,79.76332448,0
345.75,2490.551024,79.64575296,0
346,2494.284399,79.52889832,0
346.25,2497.994982,79.41275705,0
346.5,2501.682885,79.2973257,0
346.75,2505.348217,79.18260082,0
347,2508.991087,79.06857899,0
347.25,2512.611604,78.95525681,0
347.5,2516.209875,78.84263091,0
347.75,2519.786008,78.73069796,0
348,2523.340108,78.61945462,0
348.25,2526.872281,78.5088976,0
348.5,2530.382631,78.39902364,0
348.75,2533.871263,78.28982946,0
349,2537.338279,78.18131185,0
349.25,2540.783783,78.0734676,0
349.5,2544.207875,77.96629352,0
349.75,2547.610657,77.85978645,0
350,2550.992229,77.75394323,0
350.25,2554.352692,77.64876075,0
350.5,2557.692144,77.5442359,0
350.75,2561.010684,77.4403656,0
351,2564.30841,77.33714677,0
351.25,2567.585419,77.23457638,0
351.5,2570.841809,77.13265139,0
351.75,2574.077674,77.03136879,0
352,2577.293112,76.93072559,0
352.25,2580.488217,76.83071882,0
352.5,2583.663083,76.73134551,0
352.75,2586.817804,76.63260272,0
353,2589.952475,76.53448754,0
353.25,2593.067187,76.43699705,0
353.5,2596.162033,76.34012836,0
353.75,2599.237106,76.24387859,0
354,2602.292496,76.14824489,0
354.25,2605.328294,76.0532244,0
354.5,2608.344591,75.95881429,0
354.75,2611.341477,75.86501176,0
355,2614.319042,75.77181399,0
355.25,2617.277374,75.67921821,0
355.5,2620.216561,75.58722163,0
355.75,2623.136694,75.49582149,0
356,2626.037858,75.40501505,0
356.25,2628.920141,75.31479958,0
356.5,2631.783631,75.22517235,0
356.75,2634.628413,75.13613066,0
357,2637.454575,75.04767181,0
357.25,2640.262201,74.95979312,0
357.5,2643.051377,74.87249191,0
357.75,2645.822188,74.78576553,0
358,2648.574718,74.69961133,0
358.25,2651.309052,74.61402667,0
358.5,2654.025274,74.52900893,0
358.75,2646.133706,74.776015,67.25088476
359,2634.550981,75.13855429,67.96682464
359.25,2622.826334,75.50553574,68.674318
359.5,2610.959158,75.87697836,69.37340514
359.75,2598.948802,76.25290249,70.06412378
360,2586.794574,76.63332983,70.74650929
360.25,2574.495737,77.01828343,71.42059483
360.5,2562.051509,77.40778778,72.08641153
360.75,2549.461061,77.80186881,72.74398861
361,2536.723517,78.20055393,73.39335353
361.25,2523.837952,78.60387212,74.03453212
361.5,2510.803389,79.01185392,74.66754871
361.75,2497.6188,79.42453155,75.29242618
362,2484.283103,79.84193888,75.90918613
362.25,2470.795157,80.26411158,76.51784895
362.5,2457.153767,80.69108711,77.11843389
362.75,2443.357673,81.12290484,77.71095917
363,2429.405555,81.55960612,78.29544204
363.25,2415.296029,82.0012343,78.87189886
363.5,2401.027639,82.44783491,79.44034517
363.75,2386.598861,82.89945566,80.00079575
364,2372.008096,83.35614661,80.55326467
364.25,2357.253668,83.8179602,81.09776538
364.5,2342.33382,84.28495142,81.63431072
364.75,2327.246712,84.75717791,82.162913
365,2311.990413,85.23470008,82.68358402
365.25,2296.5629,85.71758122,83.19633517
365.5,2280.962054,86.20588771,83.70117738
365.75,2265.185652,86.69968911,84.19812125
366,2249.231363,87.19905834,84.68717705
366.25,2233.096745,87.7040719,85.16835472
366.5,2216.779234,88.21480999,85.64166396
366.75,2200.276141,88.73135678,86.10711425
367,2183.584646,89.25380058,86.56471483
367.25,2166.701785,89.78223413,87.0144748
367.5,2149.624447,90.3167548,87.4564031
367.75,2132.349364,90.85746489,87.89050853
368,2114.873101,91.40447195,88.31679981
368.25,2097.192043,91.95788905,88.73528557
368.5,2079.30239,92.51783519,89.14597438
368.75,2061.20014,93.08443563,89.54887478
369,2042.881076,93.65782233,89.94399529
369.25,2024.340755,94.23813437,0
369.5,2022.517959,94.29518789,0
369.75,2020.695163,94.35224141,0
370,2019.43119,94.39180374,0
370.25,2018.335833,94.42608844,0
370.5,2017.359974,94.45663282,0
370.75,2016.477949,94.4842402,0
371,2015.673375,94.50942337,0
371.25,2014.934674,94.53254469,0
371.5,2014.253142,94.55387664,0
371.75,2013.621949,94.57363298,0
372,2013.035571,94.59198664,0
372.25,2012.489433,94.60908076,0
372.5,2011.979679,94.62503605,0
372.75,2011.50301,94.63995579,0
373,2011.05657,94.65392937,0
373.25,2010.637859,94.66703501,0
373.5,2010.244675,94.67934168,0
373.75,2009.875058,94.69091067,0
374,2009.52726,94.70179677,0
374.25,2009.199705,94.71204924,0
374.5,2008.890972,94.72171256,0
374.75,2008.599772,94.73082712,0
375,2008.324931,94.73942967,0
375.25,2008.065374,94.74755379,0
375.5,2007.820119,94.75523028,0
375.75,2007.588261,94.76248742,0
376,2007.368969,94.76935128,0
376.25,2007.161471,94.77584594,0
376.5,2006.965058,94.78199368,0
376.75,2006.779069,94.78781514,0
377,2006.602891,94.79332951,0
377.25,2006.435954,94.79855463,0
377.5,2006.277728,94.80350712,0
377.75,2006.127716,94.8082025,0
378,2005.985455,94.81265525,0
378.25,2005.850514,94.81687891,0
378.5,2005.722487,94.82088617,0
378.75,2005.600993,94.82468891,0
379,2005.485678,94.82829827,0
379.25,2005.376207,94.83172472,0
379.5,2005.272265,94.83497809,0
379.75,2012.833718,94.59830461,0
380,2020.358734,94.36277162,0
380.25,2027.847729,94.12836609,0
380.5,2035.301111,93.89507522,0
380.75,2042.719281,93.6628865,0
381,2050.102632,93.43178763,0
381.25,2057.451548,93.20176654,0
381.5,2064.766409,92.97281141,0
381.75,2072.047584,92.74491063,0
382,2079.295438,92.5180528,0
382.25,2086.510328,92.29222673,0
382.5,2093.692605,92.06742146,0
382.75,2100.842614,91.8436262,0
383,2107.960691,91.62083036,0
383.25,2115.047171,91.39902355,0
383.5,2122.102378,91.17819556,0
383.75,2129.126634,90.95833636,0
