0.01715741,0.749579556,1.481923628,2.214197797,2.946409999,3.678567892,4.410678856,5.142749994,5.874788125,6.606799783,7.338794351,8.070785745,8.802788612,9.534813524,10.26686079,10.99892414,11.73099472,12.46306469,13.19512888,13.92718686,14.65924346
1.715740993,2.463672448,3.210599242,3.952766722,4.689204822,5.41981882,6.14486763,6.86478026,7.580078711,8.290038954,8.992682903,9.691747494,10.39062842,11.09247229,11.79808712,12.50666168,13.21694377,13.9278027,14.63847308,15.34869859,16.05879081
3.431481985,4.197416608,4.968671869,5.736527276,6.496865404,7.247755249,7.988431029,8.718814189,9.439268987,10.14619508,10.83121691,11.5042296,12.17430976,12.85079613,13.53662345,14.23012026,14.92836019,15.6286727,16.32918582,17.02907785,17.72868716
5.147222978,5.931460703,6.7293836,7.528419271,8.321240094,9.103547962,9.872911476,10.62812773,11.36885526,12.08731357,12.76605804,13.42184943,14.07036624,14.72878424,15.40303169,16.09067069,16.78693325,17.4874113,18.18893937,18.88993384,19.59054988
6.862963971,7.665603937,8.491098809,9.323763955,10.1533332,10.97308389,11.77869827,12.56756363,13.33833361,14.07830701,14.75939224,15.40540812,16.03900694,16.68609456,17.3561212,18.04597261,18.74896357,19.4588432,20.17104265,20.88308667,21.59479264
8.578704964,9.399793682,10.25330518,11.12089622,11.98961544,12.8503757,13.6969109,14.52507155,15.33235005,16.10069469,16.79041106,17.43242299,18.05651826,18.69784477,19.36970058,20.06836106,20.78518515,21.51201858,22.24282129,22.97413879,23.7053378
10.29444596,11.1340101,12.01579083,12.9190761,13.82842545,14.73246715,15.62298211,16.49422797,17.34245228,18.1439916,18.84694536,19.48934984,20.10820604,20.74821596,21.4267335,22.13946945,22.8758049,23.62564511,24.3814351,25.13868075,25.89621548
12.01018695,12.86824404,13.77845225,14.71792487,15.66887979,16.61773492,17.55433338,18.47131632,19.36364016,20.20186308,20.92148121,21.56764146,22.18459962,22.82681295,23.51582912,24.24682582,25.00719262,25.78487016,26.57075925,27.35928353,28.14868195
13.72592794,14.6024907,15.54123287,16.51722868,17.51046581,18.5052149,19.48940231,20.4540443,21.3927797,22.27027727,23.00915824,23.66167731,24.27936989,24.92658439,25.6291569,26.38175394,27.16976412,27.97914704,28.79923885,29.62334999,30.44907907
15.44166893,16.33674733,17.3040992,18.31685767,19.35286568,20.39429891,21.42718829,22.44092408,23.42781207,24.34655464,25.10670606,25.76762705,26.3881488,27.04260645,27.76119151,28.53807461,29.35663658,30.20084413,31.05845395,31.92164023,32.78732616
17.15740993,18.07101222,19.0670301,20.11672841,21.19587198,22.28458454,23.36702142,24.43094915,25.4673313,26.42884882,27.21184915,27.88279844,28.50783515,29.1713505,29.90794011,30.71128958,31.56276654,32.44433602,33.3421641,34.24727116,35.15587768
18.87315092,19.80528425,20.83001161,21.91678488,23.03934359,24.17579503,25.30843656,26.4234148,27.51034562,28.51584802,29.32295818,30.00524803,30.63617187,31.3102288,32.06645473,32.89805792,33.78438851,34.70540287,35.64566797,36.59503658,37.54900492
20.58889191,21.5395627,22.59303411,23.71698806,24.88318118,26.06773379,27.25110078,28.41781319,29.55613598,30.60659565,31.43883738,32.13353989,32.77148004,33.45730435,34.23451646,35.09585283,36.01864239,36.98082736,37.96536876,38.96094084,39.96229824
22.30463291,23.27384702,24.35609078,25.51730993,26.72731281,27.9602574,29.19476958,30.41376925,31.60416863,32.7003782,33.55859013,34.26659127,34.91248653,35.61110065,36.41042609,37.30273153,38.26332149,39.26811952,40.29847515,41.34187521,42.3923187
24.0203739,25.00813683,26.11917663,27.31772986,28.57168511,29.85325873,31.13925937,32.41100004,33.65403924,34.79665297,35.6815314,36.40357105,37.05820941,37.77047379,38.59286208,39.51717799,40.51669885,41.56532573,42.64279208,43.73539004,44.83635133
25.73611489,26.74243187,27.88228794,29.11823232,30.41625763,31.74665621,33.08442968,34.40928814,35.70543598,36.89500003,37.80712908,38.54383101,39.20787969,39.93452461,40.78078219,41.7379932,42.7774053,43.87089387,44.9965724,46.13953225,47.29222818
27.45185588,28.4767319,29.64542186,30.91880541,32.26099919,33.64038661,35.03017117,36.40846376,37.75811458,38.99508943,39.93496374,40.68685843,41.36088699,42.10253703,42.97335402,43.96421725,45.0443425,46.18357659,47.35840985,48.55272767,49.75819974
29.16759688,30.21103678,31.40857621,32.71943982,34.10588533,35.53440015,36.9763975,38.40839239,39.811881,41.09665842,42.06470043,42.8322426,43.51674084,44.27393403,45.1699052,46.19507316,47.31661978,48.50236094,49.72716093,50.97369482,52.23284027
30.88333787,31.94534636,33.17174923,34.5201282,35.95089663,37.42865715,38.92303956,40.4089661,41.8665792,43.19949522,44.19606848,44.97965073,45.67504279,46.44824566,47.36988693,48.42992559,49.59350781,50.82641634,52.10188701,53.40138078,54.71497739
32.59907886,33.67966055,34.93493956,36.32086467,37.79601745,39.32312554,40.87004141,42.4100973,43.92208226,45.30342723,46.32884681,47.12881042,47.83546585,48.62508544,49.57284704,50.66825026,51.87440392,53.15505574,54.48181093,55.83491307,57.2036389
34.31481985,35.41397927,36.69814608,38.12164443,39.64123506,41.21777916,42.81735727,44.41171414,45.9782859,47.40831243,48.46285316,49.27949655,49.99773929,50.80413271,51.77840974,52.90961084,54.15880598,55.48770615,56.86628403,58.27356301,59.69801235
36.03056085,37.14830245,38.46136787,39.92246358,41.48653899,43.11259645,44.76494932,46.41375719,48.03510367,49.51403287,50.59793589,51.43152153,52.16163702,52.98511926,53.98626023,55.15364138,56.44629243,57.82388613,59.25476094,60.71671754,62.1974139
